id,station_id,alert_level,threshold_value,label,effective_from
4770,1590,3,69.32,Nguy hiểm,2024-03-12 08:34:38
4771,1591,1,2.31,Chú ý,2024-03-18 16:50:13
4772,1591,2,3.81,Cảnh báo,2024-03-18 16:50:13
4773,1591,3,5.81,Nguy hiểm,2024-03-18 16:50:13
4774,1592,1,13.03,Chú ý,2024-04-06 22:28:25
4775,1592,2,14.53,Cảnh báo,2024-04-06 22:28:25
4776,1592,3,16.53,Nguy hiểm,2024-04-06 22:28:25
4777,1593,1,66.59,Chú ý,2024-02-20 12:33:15
4778,1593,2,68.09,Cảnh báo,2024-02-20 12:33:15
4779,1593,3,70.09,Nguy hiểm,2024-02-20 12:33:15
4780,1594,1,95.47,Chú ý,2024-06-24 08:11:27
4781,1594,2,96.97,Cảnh báo,2024-06-24 08:11:27
4782,1594,3,98.97,Nguy hiểm,2024-06-24 08:11:27
4783,1595,1,19.26,Chú ý,2024-08-18 07:21:03
4784,1595,2,20.76,Cảnh báo,2024-08-18 07:21:03
4785,1595,3,22.76,Nguy hiểm,2024-08-18 07:21:03
4786,1596,1,10.40,Chú ý,2024-05-22 18:16:34
4787,1596,2,11.90,Cảnh báo,2024-05-22 18:16:34
4788,1596,3,13.90,Nguy hiểm,2024-05-22 18:16:34
4789,1597,1,85.05,Chú ý,2024-08-09 12:25:31
4790,1597,2,86.55,Cảnh báo,2024-08-09 12:25:31
4791,1597,3,88.55,Nguy hiểm,2024-08-09 12:25:31
4792,1598,1,57.57,Chú ý,2024-08-25 16:16:58
4793,1598,2,59.07,Cảnh báo,2024-08-25 16:16:58
4794,1598,3,61.07,Nguy hiểm,2024-08-25 16:16:58
4795,1599,1,48.01,Chú ý,2024-04-11 15:59:45
4796,1599,2,49.51,Cảnh báo,2024-04-11 15:59:45
4797,1599,3,51.51,Nguy hiểm,2024-04-11 15:59:45
4798,1600,1,63.49,Chú ý,2024-08-21 04:03:57
4799,1600,2,64.99,Cảnh báo,2024-08-21 04:03:57
4800,1600,3,66.99,Nguy hiểm,2024-08-21 04:03:57
4801,1601,1,18.93,Chú ý,2024-08-08 07:05:13
4802,1601,2,20.43,Cảnh báo,2024-08-08 07:05:13
4803,1601,3,22.43,Nguy hiểm,2024-08-08 07:05:13
4804,1602,1,78.95,Chú ý,2024-12-26 12:14:31
4805,1602,2,80.45,Cảnh báo,2024-12-26 12:14:31
4806,1602,3,82.45,Nguy hiểm,2024-12-26 12:14:31
4807,1603,1,24.34,Chú ý,2024-03-19 21:27:07
4808,1603,2,25.84,Cảnh báo,2024-03-19 21:27:07
4809,1603,3,27.84,Nguy hiểm,2024-03-19 21:27:07
4810,1604,1,28.49,Chú ý,2024-10-16 21:21:11
4811,1604,2,29.99,Cảnh báo,2024-10-16 21:21:11
4812,1604,3,31.99,Nguy hiểm,2024-10-16 21:21:11
4813,1605,1,22.56,Chú ý,2024-03-24 17:13:34
4814,1605,2,24.06,Cảnh báo,2024-03-24 17:13:34
4815,1605,3,26.06,Nguy hiểm,2024-03-24 17:13:34
4816,1606,1,43.62,Chú ý,2024-06-07 15:43:14
4817,1606,2,45.12,Cảnh báo,2024-06-07 15:43:14
4818,1606,3,47.12,Nguy hiểm,2024-06-07 15:43:14
4819,1607,1,28.05,Chú ý,2024-08-27 21:11:49
4820,1607,2,29.55,Cảnh báo,2024-08-27 21:11:49
4821,1607,3,31.55,Nguy hiểm,2024-08-27 21:11:49
4822,1608,1,70.08,Chú ý,2024-06-26 22:23:56
4823,1608,2,71.58,Cảnh báo,2024-06-26 22:23:56
4824,1608,3,73.58,Nguy hiểm,2024-06-26 22:23:56
4825,1609,1,34.16,Chú ý,2024-09-26 03:26:51
4826,1609,2,35.66,Cảnh báo,2024-09-26 03:26:51
4827,1609,3,37.66,Nguy hiểm,2024-09-26 03:26:51
4828,1610,1,72.49,Chú ý,2024-10-12 20:59:15
4829,1610,2,73.99,Cảnh báo,2024-10-12 20:59:15
4830,1610,3,75.99,Nguy hiểm,2024-10-12 20:59:15
4831,1611,1,7.85,Chú ý,2024-05-09 06:30:13
4832,1611,2,9.35,Cảnh báo,2024-05-09 06:30:13
4833,1611,3,11.35,Nguy hiểm,2024-05-09 06:30:13
4834,1612,1,101.18,Chú ý,2024-12-30 19:06:54
4835,1612,2,102.68,Cảnh báo,2024-12-30 19:06:54
4836,1612,3,104.68,Nguy hiểm,2024-12-30 19:06:54
4837,1613,1,76.45,Chú ý,2024-01-18 16:12:05
4838,1613,2,77.95,Cảnh báo,2024-01-18 16:12:05
4839,1613,3,79.95,Nguy hiểm,2024-01-18 16:12:05
4840,1614,1,32.10,Chú ý,2024-06-02 06:50:27
4841,1614,2,33.60,Cảnh báo,2024-06-02 06:50:27
4842,1614,3,35.60,Nguy hiểm,2024-06-02 06:50:27
4843,1615,1,57.68,Chú ý,2024-08-13 10:31:48
4844,1615,2,59.18,Cảnh báo,2024-08-13 10:31:48
4845,1615,3,61.18,Nguy hiểm,2024-08-13 10:31:48
4846,1616,1,94.57,Chú ý,2024-12-06 22:35:26
4847,1616,2,96.07,Cảnh báo,2024-12-06 22:35:26
4848,1616,3,98.07,Nguy hiểm,2024-12-06 22:35:26
4849,1617,1,54.78,Chú ý,2024-02-25 01:37:55
4850,1617,2,56.28,Cảnh báo,2024-02-25 01:37:55
4851,1617,3,58.28,Nguy hiểm,2024-02-25 01:37:55
4852,1618,1,14.72,Chú ý,2024-12-04 12:38:32
4853,1618,2,16.22,Cảnh báo,2024-12-04 12:38:32
4854,1618,3,18.22,Nguy hiểm,2024-12-04 12:38:32
4855,1619,1,44.79,Chú ý,2024-12-16 14:38:15
4856,1619,2,46.29,Cảnh báo,2024-12-16 14:38:15
4857,1619,3,48.29,Nguy hiểm,2024-12-16 14:38:15
4858,1620,1,94.21,Chú ý,2024-07-19 18:32:04
4859,1620,2,95.71,Cảnh báo,2024-07-19 18:32:04
4860,1620,3,97.71,Nguy hiểm,2024-07-19 18:32:04
4861,1621,1,75.32,Chú ý,2024-07-09 19:00:46
4862,1621,2,76.82,Cảnh báo,2024-07-09 19:00:46
4863,1621,3,78.82,Nguy hiểm,2024-07-09 19:00:46
4864,1622,1,93.82,Chú ý,2024-09-04 06:01:42
4865,1622,2,95.32,Cảnh báo,2024-09-04 06:01:42
4866,1622,3,97.32,Nguy hiểm,2024-09-04 06:01:42
4867,1623,1,7.43,Chú ý,2024-03-12 03:00:03
4868,1623,2,8.93,Cảnh báo,2024-03-12 03:00:03
4869,1623,3,10.93,Nguy hiểm,2024-03-12 03:00:03
4870,1624,1,48.48,Chú ý,2024-02-15 01:25:20
4871,1624,2,49.98,Cảnh báo,2024-02-15 01:25:20
4872,1624,3,51.98,Nguy hiểm,2024-02-15 01:25:20
4873,1625,1,37.47,Chú ý,2024-10-02 08:37:50
4874,1625,2,38.97,Cảnh báo,2024-10-02 08:37:50
4875,1625,3,40.97,Nguy hiểm,2024-10-02 08:37:50
4876,1626,1,86.16,Chú ý,2024-12-02 15:54:02
4877,1626,2,87.66,Cảnh báo,2024-12-02 15:54:02
4878,1626,3,89.66,Nguy hiểm,2024-12-02 15:54:02
4879,1627,1,88.38,Chú ý,2024-03-11 03:49:34
4880,1627,2,89.88,Cảnh báo,2024-03-11 03:49:34
4881,1627,3,91.88,Nguy hiểm,2024-03-11 03:49:34
4882,1628,1,29.14,Chú ý,2024-12-11 23:44:19
4883,1628,2,30.64,Cảnh báo,2024-12-11 23:44:19
4884,1628,3,32.64,Nguy hiểm,2024-12-11 23:44:19
4885,1629,1,98.68,Chú ý,2024-07-23 06:49:08
4886,1629,2,100.18,Cảnh báo,2024-07-23 06:49:08
4887,1629,3,102.18,Nguy hiểm,2024-07-23 06:49:08
4888,1630,1,9.65,Chú ý,2024-10-25 08:38:27
4889,1630,2,11.15,Cảnh báo,2024-10-25 08:38:27
4890,1630,3,13.15,Nguy hiểm,2024-10-25 08:38:27
4891,1631,1,4.58,Chú ý,2024-09-21 14:17:28
4892,1631,2,6.08,Cảnh báo,2024-09-21 14:17:28
4893,1631,3,8.08,Nguy hiểm,2024-09-21 14:17:28
4894,1632,1,94.45,Chú ý,2024-02-11 04:38:35
4895,1632,2,95.95,Cảnh báo,2024-02-11 04:38:35
4896,1632,3,97.95,Nguy hiểm,2024-02-11 04:38:35
4897,1633,1,47.79,Chú ý,2024-10-01 20:18:14
4898,1633,2,49.29,Cảnh báo,2024-10-01 20:18:14
4899,1633,3,51.29,Nguy hiểm,2024-10-01 20:18:14
4900,1634,1,28.80,Chú ý,2024-09-12 13:03:47
4901,1634,2,30.30,Cảnh báo,2024-09-12 13:03:47
4902,1634,3,32.30,Nguy hiểm,2024-09-12 13:03:47
4903,1635,1,63.93,Chú ý,2024-06-24 23:13:00
4904,1635,2,65.43,Cảnh báo,2024-06-24 23:13:00
4905,1635,3,67.43,Nguy hiểm,2024-06-24 23:13:00
4906,1636,1,92.23,Chú ý,2024-11-05 12:53:25
4907,1636,2,93.73,Cảnh báo,2024-11-05 12:53:25
4908,1636,3,95.73,Nguy hiểm,2024-11-05 12:53:25
4909,1637,1,81.76,Chú ý,2024-04-19 21:19:21
4910,1637,2,83.26,Cảnh báo,2024-04-19 21:19:21
4911,1637,3,85.26,Nguy hiểm,2024-04-19 21:19:21
4912,1638,1,56.44,Chú ý,2024-08-21 21:45:50
4913,1638,2,57.94,Cảnh báo,2024-08-21 21:45:50
4914,1638,3,59.94,Nguy hiểm,2024-08-21 21:45:50
4915,1639,1,25.89,Chú ý,2024-10-26 09:05:56
4916,1639,2,27.39,Cảnh báo,2024-10-26 09:05:56
4917,1639,3,29.39,Nguy hiểm,2024-10-26 09:05:56
4918,1640,1,22.72,Chú ý,2024-05-30 21:06:34
4919,1640,2,24.22,Cảnh báo,2024-05-30 21:06:34
4920,1640,3,26.22,Nguy hiểm,2024-05-30 21:06:34
4921,1641,1,96.97,Chú ý,2024-02-29 20:38:21
4922,1641,2,98.47,Cảnh báo,2024-02-29 20:38:21
4923,1641,3,100.47,Nguy hiểm,2024-02-29 20:38:21
4924,1642,1,75.22,Chú ý,2024-12-23 22:51:53
4925,1642,2,76.72,Cảnh báo,2024-12-23 22:51:53
4926,1642,3,78.72,Nguy hiểm,2024-12-23 22:51:53
4927,1643,1,37.72,Chú ý,2024-02-07 07:49:26
4928,1643,2,39.22,Cảnh báo,2024-02-07 07:49:26
4929,1643,3,41.22,Nguy hiểm,2024-02-07 07:49:26
4930,1644,1,46.32,Chú ý,2024-05-30 17:15:23
4931,1644,2,47.82,Cảnh báo,2024-05-30 17:15:23
4932,1644,3,49.82,Nguy hiểm,2024-05-30 17:15:23
4933,1645,1,10.98,Chú ý,2024-06-13 02:19:27
4934,1645,2,12.48,Cảnh báo,2024-06-13 02:19:27
4935,1645,3,14.48,Nguy hiểm,2024-06-13 02:19:27
4936,1646,1,64.75,Chú ý,2024-02-06 02:19:59
4937,1646,2,66.25,Cảnh báo,2024-02-06 02:19:59
4938,1646,3,68.25,Nguy hiểm,2024-02-06 02:19:59
4939,1647,1,69.31,Chú ý,2024-09-08 12:10:06
4940,1647,2,70.81,Cảnh báo,2024-09-08 12:10:06
4941,1647,3,72.81,Nguy hiểm,2024-09-08 12:10:06
4942,1648,1,54.46,Chú ý,2024-09-08 08:34:40
4943,1648,2,55.96,Cảnh báo,2024-09-08 08:34:40
4944,1648,3,57.96,Nguy hiểm,2024-09-08 08:34:40
4945,1649,1,9.88,Chú ý,2024-11-07 06:56:16
4946,1649,2,11.38,Cảnh báo,2024-11-07 06:56:16
4947,1649,3,13.38,Nguy hiểm,2024-11-07 06:56:16
4948,1650,1,70.09,Chú ý,2024-04-26 16:00:41
4949,1650,2,71.59,Cảnh báo,2024-04-26 16:00:41
4950,1650,3,73.59,Nguy hiểm,2024-04-26 16:00:41
4951,1651,1,58.57,Chú ý,2024-08-01 23:38:21
4952,1651,2,60.07,Cảnh báo,2024-08-01 23:38:21
4953,1651,3,62.07,Nguy hiểm,2024-08-01 23:38:21
4954,1652,1,52.81,Chú ý,2024-06-09 09:37:11
4955,1652,2,54.31,Cảnh báo,2024-06-09 09:37:11
4956,1652,3,56.31,Nguy hiểm,2024-06-09 09:37:11
4957,1653,1,82.88,Chú ý,2024-05-18 01:06:19
4958,1653,2,84.38,Cảnh báo,2024-05-18 01:06:19
4959,1653,3,86.38,Nguy hiểm,2024-05-18 01:06:19
4960,1654,1,3.62,Chú ý,2024-10-14 14:06:39
4961,1654,2,5.12,Cảnh báo,2024-10-14 14:06:39
4962,1654,3,7.12,Nguy hiểm,2024-10-14 14:06:39
4963,1655,1,85.87,Chú ý,2024-01-18 13:50:30
4964,1655,2,87.37,Cảnh báo,2024-01-18 13:50:30
4965,1655,3,89.37,Nguy hiểm,2024-01-18 13:50:30
4966,1656,1,33.24,Chú ý,2024-10-08 05:03:05
4967,1656,2,34.74,Cảnh báo,2024-10-08 05:03:05
4968,1656,3,36.74,Nguy hiểm,2024-10-08 05:03:05
4969,1657,1,82.38,Chú ý,2024-05-12 13:28:01
4970,1657,2,83.88,Cảnh báo,2024-05-12 13:28:01
4971,1657,3,85.88,Nguy hiểm,2024-05-12 13:28:01
4972,1658,1,20.42,Chú ý,2024-10-17 02:49:04
4973,1658,2,21.92,Cảnh báo,2024-10-17 02:49:04
4974,1658,3,23.92,Nguy hiểm,2024-10-17 02:49:04
4975,1659,1,45.16,Chú ý,2024-01-07 22:58:55
4976,1659,2,46.66,Cảnh báo,2024-01-07 22:58:55
4977,1659,3,48.66,Nguy hiểm,2024-01-07 22:58:55
4978,1660,1,67.25,Chú ý,2024-06-27 17:01:48
4979,1660,2,68.75,Cảnh báo,2024-06-27 17:01:48
4980,1660,3,70.75,Nguy hiểm,2024-06-27 17:01:48
4981,1661,1,76.05,Chú ý,2024-10-08 21:59:04
4982,1661,2,77.55,Cảnh báo,2024-10-08 21:59:04
4983,1661,3,79.55,Nguy hiểm,2024-10-08 21:59:04
4984,1662,1,63.37,Chú ý,2024-09-25 05:26:20
4985,1662,2,64.87,Cảnh báo,2024-09-25 05:26:20
4986,1662,3,66.87,Nguy hiểm,2024-09-25 05:26:20
4987,1663,1,82.06,Chú ý,2024-02-04 00:49:07
4988,1663,2,83.56,Cảnh báo,2024-02-04 00:49:07
4989,1663,3,85.56,Nguy hiểm,2024-02-04 00:49:07
4990,1664,1,83.19,Chú ý,2024-09-27 07:29:33
4991,1664,2,84.69,Cảnh báo,2024-09-27 07:29:33
4992,1664,3,86.69,Nguy hiểm,2024-09-27 07:29:33
4993,1665,1,66.54,Chú ý,2024-09-09 08:00:50
4994,1665,2,68.04,Cảnh báo,2024-09-09 08:00:50
4995,1665,3,70.04,Nguy hiểm,2024-09-09 08:00:50
4996,1666,1,80.61,Chú ý,2024-03-15 03:27:06
4997,1666,2,82.11,Cảnh báo,2024-03-15 03:27:06
4998,1666,3,84.11,Nguy hiểm,2024-03-15 03:27:06
4999,1667,1,49.16,Chú ý,2024-01-09 11:20:51
5000,1667,2,50.66,Cảnh báo,2024-01-09 11:20:51
5001,1667,3,52.66,Nguy hiểm,2024-01-09 11:20:51
5002,1668,1,71.91,Chú ý,2024-07-07 08:57:51
5003,1668,2,73.41,Cảnh báo,2024-07-07 08:57:51
5004,1668,3,75.41,Nguy hiểm,2024-07-07 08:57:51
5005,1669,1,26.14,Chú ý,2024-04-24 12:01:40
5006,1669,2,27.64,Cảnh báo,2024-04-24 12:01:40
5007,1669,3,29.64,Nguy hiểm,2024-04-24 12:01:40
5008,1670,1,35.22,Chú ý,2024-02-09 20:53:36
5009,1670,2,36.72,Cảnh báo,2024-02-09 20:53:36
5010,1670,3,38.72,Nguy hiểm,2024-02-09 20:53:36
5011,1671,1,43.36,Chú ý,2024-07-11 12:17:19
5012,1671,2,44.86,Cảnh báo,2024-07-11 12:17:19
5013,1671,3,46.86,Nguy hiểm,2024-07-11 12:17:19
5014,1672,1,101.40,Chú ý,2024-01-15 09:01:31
5015,1672,2,102.90,Cảnh báo,2024-01-15 09:01:31
5016,1672,3,104.90,Nguy hiểm,2024-01-15 09:01:31
5017,1673,1,74.10,Chú ý,2024-12-29 05:27:01
5018,1673,2,75.60,Cảnh báo,2024-12-29 05:27:01
5019,1673,3,77.60,Nguy hiểm,2024-12-29 05:27:01
5020,1674,1,25.07,Chú ý,2024-01-24 13:48:31
5021,1674,2,26.57,Cảnh báo,2024-01-24 13:48:31
5022,1674,3,28.57,Nguy hiểm,2024-01-24 13:48:31
5023,1675,1,57.05,Chú ý,2024-04-14 00:31:56
5024,1675,2,58.55,Cảnh báo,2024-04-14 00:31:56
5025,1675,3,60.55,Nguy hiểm,2024-04-14 00:31:56
5026,1676,1,13.64,Chú ý,2024-08-29 19:57:13
5027,1676,2,15.14,Cảnh báo,2024-08-29 19:57:13
5028,1676,3,17.14,Nguy hiểm,2024-08-29 19:57:13
5029,1677,1,4.07,Chú ý,2024-04-21 20:27:18
5030,1677,2,5.57,Cảnh báo,2024-04-21 20:27:18
5031,1677,3,7.57,Nguy hiểm,2024-04-21 20:27:18
5032,1678,1,25.09,Chú ý,2024-03-26 07:46:27
5033,1678,2,26.59,Cảnh báo,2024-03-26 07:46:27
5034,1678,3,28.59,Nguy hiểm,2024-03-26 07:46:27
5035,1679,1,61.91,Chú ý,2024-11-23 04:21:46
5036,1679,2,63.41,Cảnh báo,2024-11-23 04:21:46
5037,1679,3,65.41,Nguy hiểm,2024-11-23 04:21:46
5038,1680,1,31.19,Chú ý,2024-10-03 06:35:25
5039,1680,2,32.69,Cảnh báo,2024-10-03 06:35:25
5040,1680,3,34.69,Nguy hiểm,2024-10-03 06:35:25
5041,1681,1,68.97,Chú ý,2024-10-12 06:49:30
5042,1681,2,70.47,Cảnh báo,2024-10-12 06:49:30
5043,1681,3,72.47,Nguy hiểm,2024-10-12 06:49:30
5044,1682,1,86.03,Chú ý,2024-08-29 11:59:27
5045,1682,2,87.53,Cảnh báo,2024-08-29 11:59:27
5046,1682,3,89.53,Nguy hiểm,2024-08-29 11:59:27
5047,1683,1,68.37,Chú ý,2024-02-20 03:16:01
5048,1683,2,69.87,Cảnh báo,2024-02-20 03:16:01
5049,1683,3,71.87,Nguy hiểm,2024-02-20 03:16:01
5050,1684,1,12.04,Chú ý,2024-06-10 13:15:18
5051,1684,2,13.54,Cảnh báo,2024-06-10 13:15:18
5052,1684,3,15.54,Nguy hiểm,2024-06-10 13:15:18
5053,1685,1,6.68,Chú ý,2024-01-08 00:59:21
5054,1685,2,8.18,Cảnh báo,2024-01-08 00:59:21
5055,1685,3,10.18,Nguy hiểm,2024-01-08 00:59:21
5056,1686,1,17.78,Chú ý,2024-11-17 13:02:27
5057,1686,2,19.28,Cảnh báo,2024-11-17 13:02:27
5058,1686,3,21.28,Nguy hiểm,2024-11-17 13:02:27
5059,1687,1,8.33,Chú ý,2024-06-16 05:40:25
5060,1687,2,9.83,Cảnh báo,2024-06-16 05:40:25
5061,1687,3,11.83,Nguy hiểm,2024-06-16 05:40:25
5062,1688,1,24.30,Chú ý,2024-04-10 03:04:35
5063,1688,2,25.80,Cảnh báo,2024-04-10 03:04:35
5064,1688,3,27.80,Nguy hiểm,2024-04-10 03:04:35
5065,1689,1,78.62,Chú ý,2024-08-04 07:49:28
5066,1689,2,80.12,Cảnh báo,2024-08-04 07:49:28
5067,1689,3,82.12,Nguy hiểm,2024-08-04 07:49:28
5068,1690,1,88.93,Chú ý,2024-08-22 16:23:10
5069,1690,2,90.43,Cảnh báo,2024-08-22 16:23:10
5070,1690,3,92.43,Nguy hiểm,2024-08-22 16:23:10
5071,1691,1,96.15,Chú ý,2024-11-06 07:05:51
5072,1691,2,97.65,Cảnh báo,2024-11-06 07:05:51
5073,1691,3,99.65,Nguy hiểm,2024-11-06 07:05:51
5074,1692,1,98.98,Chú ý,2024-10-30 13:31:42
5075,1692,2,100.48,Cảnh báo,2024-10-30 13:31:42
5076,1692,3,102.48,Nguy hiểm,2024-10-30 13:31:42
5077,1693,1,12.14,Chú ý,2024-08-06 10:37:37
5078,1693,2,13.64,Cảnh báo,2024-08-06 10:37:37
5079,1693,3,15.64,Nguy hiểm,2024-08-06 10:37:37
5080,1694,1,13.75,Chú ý,2024-03-20 18:20:18
5081,1694,2,15.25,Cảnh báo,2024-03-20 18:20:18
5082,1694,3,17.25,Nguy hiểm,2024-03-20 18:20:18
5083,1695,1,72.46,Chú ý,2024-10-22 22:01:32
5084,1695,2,73.96,Cảnh báo,2024-10-22 22:01:32
5085,1695,3,75.96,Nguy hiểm,2024-10-22 22:01:32
5086,1696,1,17.35,Chú ý,2024-05-21 06:16:25
5087,1696,2,18.85,Cảnh báo,2024-05-21 06:16:25
5088,1696,3,20.85,Nguy hiểm,2024-05-21 06:16:25
5089,1697,1,22.09,Chú ý,2024-06-10 11:04:09
5090,1697,2,23.59,Cảnh báo,2024-06-10 11:04:09
5091,1697,3,25.59,Nguy hiểm,2024-06-10 11:04:09
5092,1698,1,82.51,Chú ý,2024-05-12 13:20:01
5093,1698,2,84.01,Cảnh báo,2024-05-12 13:20:01
5094,1698,3,86.01,Nguy hiểm,2024-05-12 13:20:01
5095,1699,1,39.06,Chú ý,2024-10-20 03:40:02
5096,1699,2,40.56,Cảnh báo,2024-10-20 03:40:02
5097,1699,3,42.56,Nguy hiểm,2024-10-20 03:40:02
5098,1700,1,17.09,Chú ý,2024-10-19 15:11:45
5099,1700,2,18.59,Cảnh báo,2024-10-19 15:11:45
5100,1700,3,20.59,Nguy hiểm,2024-10-19 15:11:45
5101,1701,1,81.78,Chú ý,2024-06-09 13:15:18
5102,1701,2,83.28,Cảnh báo,2024-06-09 13:15:18
5103,1701,3,85.28,Nguy hiểm,2024-06-09 13:15:18
5104,1702,1,86.81,Chú ý,2024-11-04 14:16:38
5105,1702,2,88.31,Cảnh báo,2024-11-04 14:16:38
5106,1702,3,90.31,Nguy hiểm,2024-11-04 14:16:38
5107,1703,1,16.49,Chú ý,2024-01-04 20:43:43
5108,1703,2,17.99,Cảnh báo,2024-01-04 20:43:43
5109,1703,3,19.99,Nguy hiểm,2024-01-04 20:43:43
5110,1704,1,10.44,Chú ý,2024-05-02 06:11:28
5111,1704,2,11.94,Cảnh báo,2024-05-02 06:11:28
5112,1704,3,13.94,Nguy hiểm,2024-05-02 06:11:28
5113,1705,1,8.12,Chú ý,2024-10-21 20:11:09
5114,1705,2,9.62,Cảnh báo,2024-10-21 20:11:09
5115,1705,3,11.62,Nguy hiểm,2024-10-21 20:11:09
5116,1706,1,91.80,Chú ý,2024-01-23 10:49:35
5117,1706,2,93.30,Cảnh báo,2024-01-23 10:49:35
5118,1706,3,95.30,Nguy hiểm,2024-01-23 10:49:35
5119,1707,1,89.14,Chú ý,2024-04-24 20:21:05
5120,1707,2,90.64,Cảnh báo,2024-04-24 20:21:05
5121,1707,3,92.64,Nguy hiểm,2024-04-24 20:21:05
5122,1708,1,57.08,Chú ý,2024-04-28 04:29:46
5123,1708,2,58.58,Cảnh báo,2024-04-28 04:29:46
5124,1708,3,60.58,Nguy hiểm,2024-04-28 04:29:46
5125,1709,1,2.79,Chú ý,2024-04-18 15:44:43
5126,1709,2,4.29,Cảnh báo,2024-04-18 15:44:43
5127,1709,3,6.29,Nguy hiểm,2024-04-18 15:44:43
5128,1710,1,71.68,Chú ý,2024-06-22 06:47:00
5129,1710,2,73.18,Cảnh báo,2024-06-22 06:47:00
5130,1710,3,75.18,Nguy hiểm,2024-06-22 06:47:00
5131,1711,1,80.44,Chú ý,2024-09-10 05:25:34
5132,1711,2,81.94,Cảnh báo,2024-09-10 05:25:34
5133,1711,3,83.94,Nguy hiểm,2024-09-10 05:25:34
5134,1712,1,79.77,Chú ý,2024-06-06 02:15:59
5135,1712,2,81.27,Cảnh báo,2024-06-06 02:15:59
5136,1712,3,83.27,Nguy hiểm,2024-06-06 02:15:59
5137,1713,1,5.68,Chú ý,2024-05-09 21:42:00
5138,1713,2,7.18,Cảnh báo,2024-05-09 21:42:00
5139,1713,3,9.18,Nguy hiểm,2024-05-09 21:42:00
5140,1714,1,14.54,Chú ý,2024-07-29 00:31:48
5141,1714,2,16.04,Cảnh báo,2024-07-29 00:31:48
5142,1714,3,18.04,Nguy hiểm,2024-07-29 00:31:48
5143,1715,1,33.07,Chú ý,2024-05-12 07:38:12
5144,1715,2,34.57,Cảnh báo,2024-05-12 07:38:12
5145,1715,3,36.57,Nguy hiểm,2024-05-12 07:38:12
5146,1716,1,90.59,Chú ý,2024-07-28 16:32:13
5147,1716,2,92.09,Cảnh báo,2024-07-28 16:32:13
5148,1716,3,94.09,Nguy hiểm,2024-07-28 16:32:13
5149,1717,1,32.24,Chú ý,2024-06-13 04:16:37
5150,1717,2,33.74,Cảnh báo,2024-06-13 04:16:37
5151,1717,3,35.74,Nguy hiểm,2024-06-13 04:16:37
5152,1718,1,39.11,Chú ý,2024-08-31 11:57:57
5153,1718,2,40.61,Cảnh báo,2024-08-31 11:57:57
5154,1718,3,42.61,Nguy hiểm,2024-08-31 11:57:57
5155,1719,1,66.77,Chú ý,2024-02-18 10:45:08
5156,1719,2,68.27,Cảnh báo,2024-02-18 10:45:08
5157,1719,3,70.27,Nguy hiểm,2024-02-18 10:45:08
5158,1720,1,47.09,Chú ý,2024-04-01 16:35:11
5159,1720,2,48.59,Cảnh báo,2024-04-01 16:35:11
5160,1720,3,50.59,Nguy hiểm,2024-04-01 16:35:11
5161,1721,1,73.11,Chú ý,2024-12-30 02:30:02
5162,1721,2,74.61,Cảnh báo,2024-12-30 02:30:02
5163,1721,3,76.61,Nguy hiểm,2024-12-30 02:30:02
5164,1722,1,25.27,Chú ý,2024-04-26 04:45:40
5165,1722,2,26.77,Cảnh báo,2024-04-26 04:45:40
5166,1722,3,28.77,Nguy hiểm,2024-04-26 04:45:40
5167,1723,1,58.99,Chú ý,2024-02-24 08:37:43
5168,1723,2,60.49,Cảnh báo,2024-02-24 08:37:43
5169,1723,3,62.49,Nguy hiểm,2024-02-24 08:37:43
5170,1724,1,12.47,Chú ý,2024-07-19 13:40:47
5171,1724,2,13.97,Cảnh báo,2024-07-19 13:40:47
5172,1724,3,15.97,Nguy hiểm,2024-07-19 13:40:47
5173,1725,1,47.20,Chú ý,2024-02-26 21:58:31
5174,1725,2,48.70,Cảnh báo,2024-02-26 21:58:31
5175,1725,3,50.70,Nguy hiểm,2024-02-26 21:58:31
5176,1726,1,11.18,Chú ý,2024-06-14 00:13:52
5177,1726,2,12.68,Cảnh báo,2024-06-14 00:13:52
5178,1726,3,14.68,Nguy hiểm,2024-06-14 00:13:52
5179,1727,1,9.77,Chú ý,2024-09-19 20:26:32
5180,1727,2,11.27,Cảnh báo,2024-09-19 20:26:32
5181,1727,3,13.27,Nguy hiểm,2024-09-19 20:26:32
5182,1728,1,79.49,Chú ý,2024-12-04 15:46:01
5183,1728,2,80.99,Cảnh báo,2024-12-04 15:46:01
5184,1728,3,82.99,Nguy hiểm,2024-12-04 15:46:01
5185,1729,1,101.15,Chú ý,2024-09-24 14:06:42
5186,1729,2,102.65,Cảnh báo,2024-09-24 14:06:42
5187,1729,3,104.65,Nguy hiểm,2024-09-24 14:06:42
5188,1730,1,43.48,Chú ý,2024-03-04 05:48:16
5189,1730,2,44.98,Cảnh báo,2024-03-04 05:48:16
5190,1730,3,46.98,Nguy hiểm,2024-03-04 05:48:16
5191,1731,1,47.54,Chú ý,2024-09-30 14:38:45
5192,1731,2,49.04,Cảnh báo,2024-09-30 14:38:45
5193,1731,3,51.04,Nguy hiểm,2024-09-30 14:38:45
5194,1732,1,23.16,Chú ý,2024-07-02 19:59:37
5195,1732,2,24.66,Cảnh báo,2024-07-02 19:59:37
5196,1732,3,26.66,Nguy hiểm,2024-07-02 19:59:37
